Wallet_id,score
0xca8119e97013879b273711e92eaf9b8e387d77f1,99.59499713
0xedfbdcacb9646e3c017321bfbc8c1bf82a8fc12f,99.59127388
0xe826cf83f03732ea35eaf4cd9627d57529feca4b,99.58755049
0xd47df21207181152dffc749eb3a66d8d91eb204a,99.58382697
0x714c114cf2e3c3bf708bc272f269caa60d297097,99.5801033
0x9c05a5ac7269db20da14a3f5e532693f6b96765f,99.5763795
0x9317e25590aaa62be015aff026702f3b960131a7,99.57265556
0x7fc823dba1c8b049c92a43eee758311470f6f5a0,99.56893148
0xe1447914f234eb30f8725b2f564e60a655e39cc0,99.56520725
0xed087c97da04bdb9d68a9ff0013b41fd145a000d,99.56148289
0x8dbda9c366b501ec7324504d5de545f83aa89148,99.55775839
0x9a055dccade190792236bd2af9318f0313aa6b4c,99.55403375
0x0c31b6605686aa26df47eb45af0e4aa6639a5fd6,99.55030897
0x0249709880fc44b72f00abbe7f6120c9a61bade7,99.54658405
0xe40afc776c18d8925199dcce78d0b06c9222b896,99.542859
0x55d44591fc2d4ad7a79df4784cb0d166ea697935,99.5391338
0x2b354cfa9170febc4829d499af094c70c7920334,99.53540846
0x000be263b3ceb55d22ed9b40d7619f62c4862c80,99.53168299
0x204d363bed977942e9ee1dbb24ad940b16cc02db,99.52795737
0xfff801e0bf28c9582420eeec66830c69c5670159,99.52423162
0x5081891d84cf21beeb950b59e445406328c61aee,99.52050572
0x19360799a15730fac556088793895aa7650ee442,99.51677969
0x033e9b12438f95cdbe9170f313367f4c614c5fd4,99.51305351
0x2c966676139ff93e16e8814dfdd91ffca9875e8a,99.5093272
0x9dfac9bbe1119da5dcdd7b095db40920cde878ef,99.50560075
0x334ff7580ee92bb13d744cd309925560877122a1,99.50187416
0xa59073c0e036edbdb5dc4e88f42bd9b32d6e968b,99.49814742
0x0e532f71e574e0d2f421e381e4d1ae2c7097b7c8,99.49442055
0x04e7f6c24ad0fc29224d4396e73b7d424503140b,99.49069354
0x6e197190de43166839665157274ee695456259f7,99.48696639
0x121667b6690f5040c672c3df912a5aaf8735ca23,99.4832391
0xf8fbc9298650f49f9b6280ead636c1811c6ca1a1,99.47951167
0x717ab1c60e79464ed2e2980a131fe5774b855789,99.4757841
0x3dfe9a6c5473d9f2b5bd3171860eedbdbb7b0124,99.47205639
0x6168bb05ccb4aaded0169602bbb6e3cae12902c5,99.46832854
0xceb9e948ce562b3b3eaa2495e39841a62815a524,99.46460056
0x540b3f3705ea15a75f759c74fa046dbb47d08981,99.46087243
0xcd813bc6cc37214897d5bc60417abcf6901afa49,99.45714416
0x9c6d67c5fd1f78c3daee702b9a59183c0f4a9d17,99.45341575
0x23395e68e4a65b5b9b33e3819f6a3058752a1a2e,99.4496872
0xb0dc796dd37e369121a092e8fd88f09a10a82cd0,99.44595852
0xcdb785569b4b5b7832af497e911ea893181bdb74,99.44222969
0x37de9d293350dc3fe3cb7a9339a94ba2b00a3668,99.43850072
0xe2805dbecba90353dfbc5032d642165bd71bb3ba,99.43477161
0xbfb7a43169b206e34d582f86c34e80347d170e2e,99.43104237
0x49153cbd5b0c516d1320bc42b48c73548b73b678,99.42731298
0xd2adb7b4df854631fa0f790a93b2fa25fad3f56e,99.42358345
0x2c07f38c56ee3a2c2233224b838a6b5035a2694d,99.41985379
0xe670c92e93f88761004f86b28c101cd8b9ca57a9,99.41612398
0x6f858d52ff946d3a4c91fe5a7cdc408212d17a1b,99.41239404
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,99.40866395
0x41c7b33b8e7fec43e4f860f79c2a4314e3c54089,99.40493372
0x7a6ab4fe07d4b65a3a3b4a28cbde57ebaed9cd81,99.40120336
0x2b19fde5d7377b48be50a5d0a78398a496e8b15c,99.39747285
0x52feb9bf6f37bbd01309515feec062632f5ccb2b,99.3937422
0xb0e1088863f02b7edf67324d02d5093de9b19e0c,99.39001142
0x1b1bc8b714737c8456a0590d307d73da2a4d9249,99.38628049
0x9b4e28020b94b28f9f09ede87f588e89c283cffd,99.38254943
0x0b3c69cd19831da372f682ca593668ce73afa537,99.37881822
0x60c514df3dd8bda1d67ca0f6e2d9184f4aefb279,99.37508687
0x985c0748a95d30ba0585dbc33c4c366a56be8ed3,99.37135539
0xe65187714eb725c76012defd18ab7b495fb25f31,99.36762376
0xff5269e8ae6a9f2ff2a93c770fd35f8ce71712f8,99.36389199
0xdf9efb7bfc07b9e7164a5868922afba5042835a9,99.36016008
0xa4b5173309ac878db01dcea2b230cdcbc2cf6312,99.35642804
0x371ee509100af3eb863ed61b07825a50b60ab5c3,99.35269585
0xcd823142b266f3da24d16f761b4a4f27b7a13596,99.34896352
0x0d5926184e886db1a736d88f0fb257be3f99ebd5,99.34523105
0x29bc5fb2b177dd3432661ee5c67e7d7008350fcf,99.34149845
0x3b38df411221126688b7ca4cd3b5c08144e558e5,99.3377657
0x45a9681f82a2ff9e9da45d8bef745416c51494d4,99.33403281
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,99.33029978
0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,99.32656661
0x1b5dbb494c47bf7ba4ca62d13e2574df7d42e10e,99.3228333
0xefd0199657b444856e3259ed8e3c39ee43cf51dc,99.31909985
0xd3bb48f4f01876783ce5f67392c1fe05e1fa0918,99.31536626
0x535574b576dc7057efda800056a257801e33632c,99.31163253
0x18867ec16fe2cb6d5e973130eebf0c427decabf6,99.30789866
0x199da66fea63520d64b213ee3e7eb7cdfb650d62,99.30416465
0x6d2af065ccb60c0f7e8ec5907c961c42a3447127,99.3004305
0x3e2dbda5f310aade1503557b2e7f356eaf161641,99.2966962
0xff4e2d7169d7d56f8b41c63592fa919b4d1b0165,99.29296177
0xd888dafa1df40c262c10d0479b9f0b8d8d2cdfc7,99.2892272
0xd7925984736824b4aecf8301c9aee211cd976494,99.28549249
0xc7c37b0c7af5af560bf31b0bcbfec04b97361275,99.28175763
0x285d23ea20ab8138e63889669b091704a1787278,99.27802264
0x2b32c3ecaf47ed3ad459565c472182f56414c9b2,99.2742875
0x972723ab7c0121f8182b5f19a0015959fa776794,99.27055223
0x85dc5fc2e2d5054a459890ce992106f58ecfa93c,99.26681681
0xe5a3d77d7788a83f3549dd7f08fc2aced7e262d2,99.26308125
0x3c2cb7943e7d0e42e55de96983a34a732dbb7816,99.25934556
0xf55e015769baac7e5861cba62ee775868c335cee,99.25560972
0xdc95913ea736a669f9518dc58b90b5d7ea2c8c8a,99.25187374
0xd6ceb05021ab37457bf9837da9f4c98828628fc7,99.24813762
0x8b26754becb2f0b00f64a4345da8e0f53ddab673,99.24440136
0xbba03ac718c1e7951c3e21bb7b8160fa0c130651,99.24066496
0x856b762d46274ef1d696103e5fb2af2afee91ecb,99.23692842
0x2871b76c348e12b88a28cef388d37326e85e2fec,99.23319174
0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,99.22945491
0xa248c8099d6763f5bfa7822677c367a568047bcd,99.22571795
0x81dca6497abd7ddffca44cacc285011891721cd0,99.22198085
0x7409956e1d10a00ea425722565790e2c77c40ad2,99.2182436
0x0dac0e020ce53159d02b06d062b61c26ef0cf469,99.21450622
0xec75e6ae612401d4188266eb731697339b9b0f36,99.21076869
0xb4f82c737969262514458b802cc578cbf95430ee,99.20703102
0x81da4f0bcea8d330d790da28bf5349d29ad51fda,99.20329322
0x5d594da5154a4236a4fd81edea808ba1338f3203,99.19955527
0x4b3a7af8c712d2bd0068f012a9426d2dc1073d2c,99.19581718
0x003c52a71c887461087154eccced08cb1c5384a5,99.19207895
0x5e60c0a931d1901895a3ddf87f99640d4bf50403,99.18834057
0xfb0fee3841eb328413307e905404cbbcdcff01cf,99.18460206
0xd1c2df69261ce294f0f26423cac49dd2a5bd5cf1,99.18086341
0x60ad81273c776aea562faeaa601ffc1680ae929d,99.17712461
0x2a4e6c78f12333481a6d932ba526eb56bd64f008,99.17338568
0xa85efd19852f56990a708d5d38d49552e8c75512,99.1696466
0x1658a95d08bc44111a93f7afcab8444b7e8dc0c7,99.16590739
0x8877bcb2223682048badd5b09b7ee5a8fa2f3424,99.16216803
0xb58f9800f74fea404b58f94ca3685d97e4fdfbed,99.15842853
0x385d84a0e3d88e91e8e1a3a5aadcd759670c468a,99.15468889
0xcb71eb21f53a2f4de0f26dc90518df10be13d1ec,99.15094911
0xc5c04a665048403b7d7f4f5f1b165cf64385d9c7,99.14720919
0xb3d77ebc988eb7265f8b145accb27bcf2722ee0a,99.14346912
0x0235ecaa45c4ce4abaf58c21e70c103d1bd745d7,99.13972892
0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,99.13598857
0xa55f6f54f7e0e11396904031b0e870cdc910bf75,99.13224809
0x4f5c0754c5f90e722d78964644bd29687b87c584,99.12850746
0xf0b4fb521eee7561e746a2e01ef933c5a2225809,99.12476669
0x67168517c1d0835147e2bd66e40a602e9fb9cbd9,99.12102578
0x5f72c7ca304679b07c527dd0f245f76b5d62ce61,99.11728473
0x14478ecfe5e29ea623d324039d04f2da22d14a5d,99.11354353
0x825d4f26ac2f18dbd1fdee85c710abd6aaf78b7d,99.1098022
0xc64de5e0f97c21606e1f31426eb5c98ab729c08e,99.10606073
0xcc1e0a566dbd10869c071c811aba436357858f05,99.10231911
0x9df06d2e25378f01a405c93310e289e8d06c9841,99.09857735
0x988136bc3201ce5f8c9b8c1501c0664f96dd0a3c,99.09483545
0xd4a3fd0fed8ed7ca0caae7ee2a5fcacb8e4c42b8,99.09109341
0x93d30a4051df1363a11050dd5259494a609ed97e,99.08735123
0xae3c67b8aa12e458f2b4eafc0e9209710582c9d3,99.08360891
0xd894c048c27469ee7a573327382be9f4ce54414d,99.07986644
0xb32b2fb57152a6091fba9fb4803e2df0097c55b4,99.07612384
0xbeefdbfb1747399fed162c3b588d43a094353bd5,99.07238109
0x506b290dec05156fbcafff81b602e4b3717e95ab,99.0686382
0xeb64340f380b8c2e708c390a1a6be7d7c9c1c4e8,99.06489517
0x41b96e9c6758d12a7a1f67952466b2e104532604,99.061152
0xb587e5af7d7131d5c0de77efda2979951dd6889c,99.05740869
0xa1872b9b494556777d2b3ac5e699cf7fb377bafc,99.05366524
0xa7f3dfed2bcf7b35a8824e11ae8f723650edfb58,99.04992164
0x27b69c405d6c58f5dd83ef7e117355a4942014bd,99.0461779
0x40d83d66673ec330c3cdb45b6ac9eb884d262a71,99.04243403
0xcdebcf59ee33978320ca2ebcd433ace6144c63c4,99.03869001
0xdf164e23284e615ae14db1d7a8b5375ffd0ff65e,99.03494584
0xcdf449b5c9bd2a725319163c3e7f2d7222c4d8c9,99.03120154
0xd19604efb40ece1efd6df5de6d3892112b51e99a,99.0274571
0x0db5faedf553fe294e1ebccfba24317f672b234d,99.02371251
0xbcacccab521ad58d4a5652cfa555ae47c24d70c0,99.01996778
0x0c0d04ea8bd13d48ebdfef821dc937a1b5a39da0,99.01622291
0x7185fbff199928cbae71990ecb3cc4a7be2ff00a,99.0124779
0xdc19464589c1cfdd10aedcc1d09336622b282652,99.00873275
0x8101bf01b2ad8e96f5645c4228a5eba18b6951af,99.00498745
0x260f2c7873d0bb7646e9a73fdedefe15a3b9405c,99.00124202
0x82f458f713ac9a366aa9c7e858f69454fde779e5,98.99749644
0x37acfef331e6063c8507c2a69c97b4f78c770a5a,98.99375072
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,98.99000486
0x5519b78b0f40d62a110c787317a9833f36d937d8,98.98625886
0x7044a3e6bf3baf4f0d2f8884a2ee4e2d838f8902,98.98251271
0x1d795c4f44ade46eff5a12bb70b1c75c4f1a214a,98.97876642
0xb3b50e22f2d7db7838f0888791a7a7fd637e9164,98.97502
0x1c7c13756d70a3150caaddf10861eb11634d2731,98.97127343
0x1268757e441481ee97f99ba28d624f261b3c14d5,98.96752671
0x9f0a988edc96dac834c158ebfe667da932bd87c6,98.96377986
0xa010322f3eea1004d16e1687777440b78f2e558e,98.96003286
0x410c8568c94f707008bb7a5afd36421b0cf6c307,98.95628573
0xdb88b5b0df1eeb8d30263b7a1b31618b0bc61e3e,98.95253845
0xc485cf598a2f0cd43adbbccf4eee85a182746e4e,98.94879103
0xd24e0a25b7a581d1adadd30c14b009047890e6f2,98.94504346
0x9939d74f7cc25f93dced7c9fa2cb8c76897f21fc,98.94129576
0x0c0b74126f0d4868750911d18ca74a174247ada6,98.93754791
0x9c9550871c8d714e90ee03e610b21f156381bdf1,98.93379992
0xcc896ace93c88746ec7dd09e1fc54ffe27fe66cd,98.93005179
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,98.92630352
0x7669be62b519160e94ed7d90ea7d728e956c875a,98.9225551
0x7c81f6ef28412392b7f0771e903490131ab74da2,98.91880654
0xe26730ec82cd3e2e3f8307c68e417b9af74e0640,98.91505784
0xda81f406543d3a8ad6ed5a64037628af237a8256,98.911309
0x5212f225f58b8cd4c1cf2a10dcf047449dcb5d86,98.90756002
0x8577b84527ced5d2d9f299dc6027a9e049c17d6c,98.90381089
0x18ae0d58f978054e55181be633d4a6e1239aa456,98.90006162
0x49b357c9acaa84a0cb978571b642b825e964b2cc,98.89631221
0x4758a12fb01dc7cad5741246b9e2eb59ae1ef38b,98.89256266
0x8dbe431939b9c323d42e6ab160870a01f1d09549,98.88881297
0xd19fe63217a41964875069b0e7f6131e5affe2ee,98.88506313
0x4c4d962c26c0372229f7fa5760597acd52538cf7,98.88131315
0xb082ddfd74748b763f52f04558e5f814a56de67a,98.87756303
0xdcc896d48b17ecc88a9011057294eb0905bcb240,98.87381277
0x24a8c6a987c8249bf507dd7638bd832b11a5b65c,98.87006236
0xe4b0fea2c1c6c90c356bfbbe04b7233a3f144c00,98.86631182
0x034a4081df0c5a039d05113a7d0b334083a7b084,98.86256113
0x368c98027725a1dda451811d611d9cd5476b3524,98.85881029
0x76e004cde65cb496387e9d7ff0b7150812d877a2,98.85505932
0xb79dd7a1fd1298b13771055c0bac2f215f4a13dd,98.8513082
0x18ab13f62635bec69fcc1d2ce3dbe5e0bdef1b99,98.84755694
0x6275515e9cf53d2c16a417eb321bf34ad83e7212,98.84380554
0x2db428a3b1241f7590b05045b233f97d94269e50,98.840054
0xf5c7231632aa9b344093d82deb864fa1c00b8bde,98.83630231
0xe80d953d0b4f2931549473e803c95f559b6ea58e,98.83255048
0x1929a0454cdd4d925e8fc9b6c366ecd7844866f2,98.82879851
0x6a76274f50711486ab0799e75150130746ab542b,98.8250464
0x7e915cf29c5568e41493a4cd58e8519c1266e5da,98.82129414
0xc608abab7762e4b14b5693d8aeb4e848551a0c9b,98.81754174
0x6ec440154dd9c34e01d54779d55cd861de77db59,98.8137892
0xcf23abf7047685fb020ea16ee4feea3a195edcff,98.81003652
0xc8bef1a50119389ae31d2e426f7c71bf8cc10def,98.80628369
0x7c6e177d9613bbbc80557816a19a342136b24654,98.80253072
0x0ba43bae4613e03492e4c17af3b014b6c3202b9d,98.79877761
0x469880d6013142ce79e6b795e6a9f3f564feaf7b,98.79502436
0xa526ec38e974785d3be42ec23f9c2a2dd849e085,98.79127096
0xd1d972f85236d6da79e628275d5edf3f5332ddde,98.78751742
0x20aec996ce9d508a7f51b2a217bf6a87b6be0ef1,98.78376374
0xa036fcb0c60022b2f8976e387f319c14369d0754,98.78000992
0x60fc976145dd135c6bbc7df9406a60e8c2123850,98.77625595
0x56c935cac3d870b385724cae5eb8eea1505c777f,98.77250184
0xb6317af995693789900f85b2d93d1dd0f5deb558,98.76874759
0x39b4c78fcad0dc158be86ee0f9f1b867fa6604f7,98.76499319
0xb9f7b3b5492f270f2ba1ff1b6661ed27e03d4132,98.76123865
0x4d25819e9de2a2eeeddca953d1ef0182680a7054,98.75748397
0x5ce259aedcd14038ad2c35ecaa7b6b2974d339ac,98.75372915
0xab95c29198f082b86c2eed5b7c18aa5b80802394,98.74997418
0x2b11b02f5b32056af20cdf8a45d4f680b303b3a3,98.74621908
0xfb57672844380e3a8352fb34869ce7bb03f81e6a,98.74246382
0x77159783ed219c8dcafb63b2b8d69b24c774842d,98.73870843
0x285306442cd985cab2c30515cfdab106fca7bc44,98.73495289
0x683a42e5b414ae5cf79ece7e369ca5937fdcdc11,98.73119721
0x70d1b1caed2d88b844dc87ffd5f3058247090732,98.72744139
0xe82941e727d84f99329b94381e67a94524963d05,98.72368542
0x9a1c5c0021ed04ec8e06d6d62415d862c22b2975,98.71992931
0x563f254c673c3647339fc2688e44f5ba82dfc799,98.71617306
0x2ac4aed3a8295b967583a131f6214297f1ea531e,98.71241667
0x9709a9f77d4349e1da4220f1458fbe9339d612e3,98.70866013
0x7bc0ceafffc2f2322f07c3058ffbcc2fa7c2af7d,98.70490345
0x52405eff99dd4c2015463dc511573344f2e2e8d7,98.70114663
0x053b7f29bc6d95182f0e54efc86549938878647e,98.69738966
0x9512e79aa38f53a6a758930400e2494bcb5bbf0a,98.69363255
0x0be0ecc301a1c0175f07a66243cff628c24db852,98.6898753
0x9a550b9faca1480be496e09d62324b754da14c45,98.6861179
0x229229284c0ea7c2a898765a5652fc03f0e35293,98.68236036
0xec3281124d4c2fca8a88e3076c1e7749cfecb7f2,98.67860268
0x5444a43aea36f3cf015aaf24a938ae6baee2614d,98.67484486
0xc766ca67ed7216bf6f67e449f9789daddcc0e9ee,98.67108689
0xa456da10f3cb6116110c61d0e9a150a6406d1a15,98.66732878
0x76e6c4a0cce7146d45f3f441895798cd8c6ad032,98.66357052
0x3f70d4927adfad26eb7b1574eea7939d347d902b,98.65981213
0xc9c50b55c3085606ff05c70ac8cbaf26240891ae,98.65605358
0x26913116f5173837ae66ed17337e5faec12474d0,98.6522949
0xb73175a10dbebd97ba55fa6b869b1492492f75ea,98.64853607
0x93667dcc21f791f71c4d8ec19ab5fcbbae06a389,98.6447771
0xa50ecb238bfa1b1c9050c58cf3e99c99260c4ed1,98.64101799
0xd527c56dc2ac6a71f04242548039d07006e9103e,98.63725873
0x0489076a0d17394835af93cd62acff703b6814a9,98.63349933
0x9c671ecf42501c241fd317a04b38e6c894f17b52,98.62973979
0x58f39ef71b86974268647df973b998baec7dcb28,98.6259801
0xa057722e85988e6f58f5d02b7fdb1f630729e6c3,98.62222027
0x01e7f16e17c50d070eb66787f25ce3be405d6038,98.6184603
0x1d419c35db08d8bee2328e70251ec8766a11d71a,98.61470018
0xe9fa0a8ded2afff8f867dfe820e52bc79cac0c79,98.61093992
0x7686c25eb06ecfcd5f30246e1ad118d57dc7f4fc,98.60717952
0xecbc2901efd668a049ec86e847c3a70552d128a7,98.60341897
0x363116a1d6696fdc3d277775ee74297f4a79be20,98.59965828
0xf41fbe7c0b6943bdc0ce48ec1a506c0e17c36dac,98.59589745
0xd5c91f3ef6610dd5b1428bf9a67e3c03323c65f8,98.59213647
0xd5c1e107e2e7cca9ed66a1b3fa0bed5c80f9ae0d,98.58837535
0xf0ab8776883df3bbda2c8f27b2dce8b3609d88a4,98.58461409
0xf9c5384c9711dfd958e27856fb4640a8ad660def,98.58085268
0x7ed40353909c23fb61bc2bb29096ea1bbe53f966,98.57709113
0x3596c017ad351628cd31980837c0938ddbad7e49,98.57332943
0xe364d707d9929e1685cfa3914ee427f9d4a89675,98.5695676
0xf6ad502ac34cc67f3a86b4e6a4ea802409b0af28,98.56580561
0x90ce18764f6d463aedcc361d07393b42b7e3af6c,98.56204349
0x644239848c7b402d813295893db428aae7cc4cb5,98.55828122
0xbfc54c36fbd010d53975ef38e90462c1a7afdb60,98.55451881
0x3fdfeed11ffa600e3ed61f522c5fe89c1b0620b0,98.55075625
0x43e1f62f0b538ab3d01c33cf16898dc941f03066,98.54699355
0xb4dc65f8ade347d9d87d0d077f256afc798c4dc6,98.54323071
0x9e46ffd82439c6c6017541bd4ae9986b64eab5a2,98.53946772
0x17e33637f6b64e9082ea499481b6e6ebae7eea23,98.53570459
0xfddc634939d034bda830fb7929e115747ebd9574,98.53194131
0x852d0f03389681cb713795648bc157e878562786,98.52817789
0x4d37f28d2db99e8d35a6c725a5f1749a085850a3,98.52441433
0x55857b9a18e15a298136b3118af86bc9503b3eb5,98.52065063
0x9d14f0096d3a7b5090b0e08860834684d48b021d,98.51688678
